Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 5.616000E+3 3.700000E+1 3.700700E+1 3.566990E+1 2.479471E+1 2.593521E+0 2.235165E+1 0.0374853868387632  
 5.617000E+3 3.700000E+1 3.700731E+1 3.564835E+1 2.479501E+1 2.589795E+0 2.234460E+1 0.038121259469232  
 5.618000E+3 3.700000E+1 3.698195E+1 3.565943E+1 2.478413E+1 2.588941E+0 2.234475E+1 0.0370875249548295  
 5.619000E+3 3.700000E+1 3.699685E+1 3.566339E+1 2.478813E+1 2.619115E+0 2.233036E+1 0.0373901639748774  
 5.620000E+3 3.700000E+1 3.699700E+1 3.565990E+1 2.479932E+1 2.600592E+0 2.233051E+1 0.0374958987546235  
 5.621000E+3 3.700000E+1 3.700461E+1 3.567844E+1 2.480700E+1 2.602289E+0 2.234923E+1 0.0371700668526986  
 5.622000E+3 3.700000E+1 3.701220E+1 3.567874E+1 2.480731E+1 2.593357E+0 2.235322E+1 0.0373740776720255  
 5.623000E+3 3.700000E+1 3.699413E+1 3.566796E+1 2.479642E+1 2.584247E+0 2.233129E+1 0.0371809882034183  
 5.624000E+3 3.700000E+1 3.701266E+1 3.567192E+1 2.480778E+1 2.605613E+0 2.235001E+1 0.0375853051924314  
 5.625000E+3 3.700000E+1 3.700204E+1 3.565765E+1 2.478601E+1 2.581834E+0 2.234664E+1 0.0377027089558623  
 5.626000E+3 3.700000E+1 3.698033E+1 3.566509E+1 2.479720E+1 2.595123E+0 2.235415E+1 0.0368775180435547  
 5.627000E+3 3.700000E+1 3.700251E+1 3.567999E+1 2.480489E+1 2.620395E+0 2.236183E+1 0.037066153886254  
 5.628000E+3 3.700000E+1 3.699537E+1 3.566920E+1 2.479768E+1 2.593514E+0 2.237302E+1 0.0371796956477859  
 5.629000E+3 3.700000E+1 3.701389E+1 3.567680E+1 2.480902E+1 2.604162E+0 2.237333E+1 0.0374778567584538  
 5.630000E+3 3.700000E+1 3.700692E+1 3.567711E+1 2.481303E+1 2.581339E+0 2.238101E+1 0.0372734787094583  
 5.631000E+3 3.700000E+1 3.700359E+1 3.565556E+1 2.479126E+1 2.589992E+0 2.236660E+1 0.0378070068174501  
 5.632000E+3 3.700000E+1 3.698918E+1 3.567394E+1 2.479879E+1 2.592518E+0 2.237045E+1 0.036868369459611  
