Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 4.566000E+3 3.700000E+1 3.700071E+1 3.587857E+1 3.309508E+1 2.612052E+0 2.200313E+1 0.00747585252887499  
 4.567000E+3 3.700000E+1 3.700071E+1 3.588586E+1 3.308415E+1 2.604323E+0 2.201417E+1 0.00747143572261551  
 4.568000E+3 3.700000E+1 3.698993E+1 3.588965E+1 3.308065E+1 2.604972E+0 2.201800E+1 0.00737011761962376  
 4.569000E+3 3.700000E+1 3.698250E+1 3.588222E+1 3.308415E+1 2.617949E+0 2.201785E+1 0.00729723234128112  
 4.570000E+3 3.700000E+1 3.700086E+1 3.589330E+1 3.309158E+1 2.626994E+0 2.199960E+1 0.00729501887757044  
 4.571000E+3 3.700000E+1 3.700071E+1 3.588950E+1 3.308051E+1 2.605954E+0 2.199945E+1 0.00743772247756471  
 4.572000E+3 3.700000E+1 3.699707E+1 3.588950E+1 3.309508E+1 2.607875E+0 2.201417E+1 0.00740244110632769  
 4.573000E+3 3.700000E+1 3.698614E+1 3.588950E+1 3.308415E+1 2.612193E+0 2.202520E+1 0.00730517929083863  
 4.574000E+3 3.700000E+1 3.698629E+1 3.590058E+1 3.310251E+1 2.625391E+0 2.201800E+1 0.00715983761910984  
 4.575000E+3 3.700000E+1 3.699358E+1 3.588965E+1 3.308065E+1 2.625658E+0 2.200696E+1 0.0072785109618047  
 4.576000E+3 3.700000E+1 3.700086E+1 3.589694E+1 3.309523E+1 2.618372E+0 2.203271E+1 0.00731900804561433  
 4.577000E+3 3.700000E+1 3.701893E+1 3.590408E+1 3.310965E+1 2.610990E+0 2.202888E+1 0.0074333287471257  
 4.578000E+3 3.700000E+1 3.700815E+1 3.590422E+1 3.309523E+1 2.589742E+0 2.202535E+1 0.00748179586423619  
 4.579000E+3 3.700000E+1 3.700086E+1 3.590422E+1 3.308430E+1 2.602502E+0 2.203271E+1 0.0073596855329813  
 4.580000E+3 3.700000E+1 3.700451E+1 3.589694E+1 3.309887E+1 2.609343E+0 2.201800E+1 0.00739411431544434  
 4.581000E+3 3.700000E+1 3.700815E+1 3.588601E+1 3.309887E+1 2.604106E+0 2.201800E+1 0.00752154479609682  
 4.582000E+3 3.700000E+1 3.700815E+1 3.588965E+1 3.309523E+1 2.599558E+0 2.202904E+1 0.00752340227942397  
 4.583000E+3 3.700000E+1 3.700451E+1 3.591151E+1 3.310616E+1 2.599017E+0 2.202168E+1 0.00735494180404505  
 4.584000E+3 3.700000E+1 3.702272E+1 3.590058E+1 3.309887E+1 2.602523E+0 2.201432E+1 0.00753069762705646  
 4.585000E+3 3.700000E+1 3.701180E+1 3.590787E+1 3.310616E+1 2.579593E+0 2.203271E+1 0.0075407835564082  
